sentence_id,sentence,obj1_shape,obj1_colour,obj1_size,relation,obj2_shape,obj2_colour,obj2_size,template_id
2410,a small blue diamond is to the right of a small purple pentagon,diamond,blue,small,to the right of,pentagon,purple,small,1
2411,one small green diamond is to the left of one large orange circle,diamond,green,small,to the left of,circle,orange,large,3
2412,a small orange square is positioned to the left of a small brown circle,square,orange,small,to the left of,circle,brown,small,6
2413,a yellow oval is below a yellow hexagon,oval,yellow,medium,below,hexagon,yellow,small,4
2414,a medium purple diamond is positioned to the right of a large green hexagon,diamond,purple,medium,to the right of,hexagon,green,large,6
2415,a purple triangle is above a brown diamond,triangle,purple,small,above,diamond,brown,medium,4
2416,one medium blue circle is inside one large green circle,circle,blue,medium,inside,circle,green,large,3
2417,a medium brown oval is next to a small blue circle,oval,brown,medium,next to,circle,blue,small,1
2418,one medium blue triangle is above one medium blue oval,triangle,blue,medium,above,oval,blue,medium,3
2419,there is a small brown square below a small grey diamond,square,brown,small,below,diamond,grey,small,2
2420,one medium grey square is to the left of one small orange diamond,square,grey,medium,to the left of,diamond,orange,small,3
2421,there is a large blue square to the right of a large green hexagon,square,blue,large,to the right of,hexagon,green,large,2
2422,a small diamond is to the left of a small square,diamond,grey,small,to the left of,square,grey,small,5
2423,a small brown triangle is inside a large purple rectangle,triangle,brown,small,inside,rectangle,purple,large,1
2424,one medium red pentagon is to the left of one large red diamond,pentagon,red,medium,to the left of,diamond,red,large,3
2425,a large square is to the right of a medium diamond,square,red,large,to the right of,diamond,pink,medium,5
2426,a medium green triangle is positioned to the right of a medium yellow circle,triangle,green,medium,to the right of,circle,yellow,medium,6
2427,there is a small blue rectangle next to a small pink rectangle,rectangle,blue,small,next to,rectangle,pink,small,2
2428,one medium blue square is above one small red diamond,square,blue,medium,above,diamond,red,small,3
2429,one small pink square is inside one large orange diamond,square,pink,small,inside,diamond,orange,large,3
2430,one medium orange pentagon is below one medium pink hexagon,pentagon,orange,medium,below,hexagon,pink,medium,3
2431,there is a large yellow oval above a small orange oval,oval,yellow,large,above,oval,orange,small,2
2432,a small diamond is to the left of a medium hexagon,diamond,purple,small,to the left of,hexagon,pink,medium,5
2433,a small green rectangle is positioned above a large red triangle,rectangle,green,small,above,triangle,red,large,6
2434,a large brown triangle is to the left of a medium blue triangle,triangle,brown,large,to the left of,triangle,blue,medium,1
2435,one small grey oval is above one medium brown rectangle,oval,grey,small,above,rectangle,brown,medium,3
2436,one medium blue square is above one large yellow diamond,square,blue,medium,above,diamond,yellow,large,3
2437,a large red circle is next to a medium blue circle,circle,red,large,next to,circle,blue,medium,1
2438,a small yellow circle is positioned above a large orange rectangle,circle,yellow,small,above,rectangle,orange,large,6
2439,a large purple hexagon is positioned to the left of a small red oval,hexagon,purple,large,to the left of,oval,red,small,6
2440,one medium brown diamond is inside one large yellow oval,diamond,brown,medium,inside,oval,yellow,large,3
2441,a large hexagon is above a small triangle,hexagon,yellow,large,above,triangle,orange,small,5
2442,one small grey pentagon is above one small blue oval,pentagon,grey,small,above,oval,blue,small,3
2443,a medium hexagon is to the right of a medium pentagon,hexagon,blue,medium,to the right of,pentagon,grey,medium,5
2444,a red square is above a blue circle,square,red,medium,above,circle,blue,large,4
2445,a medium brown oval is positioned next to a medium pink oval,oval,brown,medium,next to,oval,pink,medium,6
2446,a small green square is next to a medium pink triangle,square,green,small,next to,triangle,pink,medium,1
2447,an orange hexagon is inside a pink hexagon,hexagon,orange,small,inside,hexagon,pink,medium,4
2448,there is a small blue triangle to the right of a small yellow circle,triangle,blue,small,to the right of,circle,yellow,small,2
2449,there is a large blue circle to the left of a small grey triangle,circle,blue,large,to the left of,triangle,grey,small,2
2450,a pink circle is to the left of a pink hexagon,circle,pink,medium,to the left of,hexagon,pink,medium,4
2451,a yellow rectangle is to the left of a blue circle,rectangle,yellow,small,to the left of,circle,blue,medium,4
2452,a medium green rectangle is below a medium yellow pentagon,rectangle,green,medium,below,pentagon,yellow,medium,1
2453,a medium red hexagon is below a medium pink triangle,hexagon,red,medium,below,triangle,pink,medium,1
2454,a small brown rectangle is positioned next to a large pink triangle,rectangle,brown,small,next to,triangle,pink,large,6
2455,there is a medium pink pentagon inside a large brown rectangle,pentagon,pink,medium,inside,rectangle,brown,large,2
2456,a large rectangle is above a large hexagon,rectangle,purple,large,above,hexagon,orange,large,5
2457,an orange hexagon is inside a red square,hexagon,orange,small,inside,square,red,large,4
2458,a green hexagon is to the left of a blue rectangle,hexagon,green,small,to the left of,rectangle,blue,small,4
2459,a small oval is next to a large pentagon,oval,pink,small,next to,pentagon,green,large,5
2460,a medium red pentagon is above a small yellow circle,pentagon,red,medium,above,circle,yellow,small,1
2461,a pink rectangle is below a yellow circle,rectangle,pink,large,below,circle,yellow,large,4
2462,a purple pentagon is above a green hexagon,pentagon,purple,large,above,hexagon,green,medium,4
2463,a medium pink pentagon is positioned above a small grey rectangle,pentagon,pink,medium,above,rectangle,grey,small,6
2464,a grey oval is below a grey pentagon,oval,grey,small,below,pentagon,grey,large,4
2465,a purple hexagon is to the right of a yellow hexagon,hexagon,purple,small,to the right of,hexagon,yellow,small,4
2466,a large orange diamond is below a large blue diamond,diamond,orange,large,below,diamond,blue,large,1
2467,a medium purple pentagon is to the left of a medium blue oval,pentagon,purple,medium,to the left of,oval,blue,medium,1
2468,a blue diamond is inside a yellow square,diamond,blue,small,inside,square,yellow,large,4
2469,there is a large pink hexagon below a medium purple triangle,hexagon,pink,large,below,triangle,purple,medium,2
2470,there is a small pink hexagon inside a medium purple square,hexagon,pink,small,inside,square,purple,medium,2
2471,there is a medium purple square below a small purple pentagon,square,purple,medium,below,pentagon,purple,small,2
2472,there is a small orange triangle inside a medium pink triangle,triangle,orange,small,inside,triangle,pink,medium,2
2473,a brown hexagon is next to a red diamond,hexagon,brown,medium,next to,diamond,red,large,4
2474,a grey diamond is below a grey hexagon,diamond,grey,small,below,hexagon,grey,small,4
2475,a small diamond is below a medium diamond,diamond,blue,small,below,diamond,pink,medium,5
2476,one medium green circle is next to one medium pink rectangle,circle,green,medium,next to,rectangle,pink,medium,3
2477,a small green triangle is inside a large blue square,triangle,green,small,inside,square,blue,large,1
2478,an orange oval is to the right of an orange hexagon,oval,orange,medium,to the right of,hexagon,orange,medium,4
2479,a large pentagon is below a large oval,pentagon,grey,large,below,oval,blue,large,5
2480,a green diamond is to the left of a brown rectangle,diamond,green,large,to the left of,rectangle,brown,medium,4
2481,one medium green triangle is below one large yellow pentagon,triangle,green,medium,below,pentagon,yellow,large,3
2482,a small yellow pentagon is positioned inside a medium pink rectangle,pentagon,yellow,small,inside,rectangle,pink,medium,6
2483,a small diamond is to the left of a large circle,diamond,yellow,small,to the left of,circle,brown,large,5
2484,a small purple circle is inside a large purple hexagon,circle,purple,small,inside,hexagon,purple,large,1
2485,there is a large green circle next to a large green circle,circle,green,large,next to,circle,green,large,2
2486,a medium orange rectangle is below a small yellow pentagon,rectangle,orange,medium,below,pentagon,yellow,small,1
2487,a medium orange diamond is to the right of a small grey circle,diamond,orange,medium,to the right of,circle,grey,small,1
2488,a medium triangle is to the right of a small circle,triangle,purple,medium,to the right of,circle,brown,small,5
2489,a large grey pentagon is positioned below a medium blue oval,pentagon,grey,large,below,oval,blue,medium,6
2490,one medium grey rectangle is inside one large pink circle,rectangle,grey,medium,inside,circle,pink,large,3
2491,a small circle is above a medium circle,circle,grey,small,above,circle,brown,medium,5
2492,a medium square is below a large triangle,square,brown,medium,below,triangle,pink,large,5
2493,there is a medium orange triangle inside a large purple diamond,triangle,orange,medium,inside,diamond,purple,large,2
2494,one large red square is next to one small orange oval,square,red,large,next to,oval,orange,small,3
2495,a small blue circle is positioned next to a medium blue hexagon,circle,blue,small,next to,hexagon,blue,medium,6
2496,a small blue circle is inside a large brown oval,circle,blue,small,inside,oval,brown,large,1
